MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
538007181,2024-01-01T08:27:20,32.461,-119.46278,1.0,177.8,195.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:30:42,32.45995,-119.46233,1.5,137.1,194.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:31:51,32.45957,-119.46227,1.2,152.7,193.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:33:00,32.4592,-119.46215,1.0,180.2,192.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:35:19,32.4585,-119.46187,1.1,228.6,192.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:34:11,32.45884,-119.46199,1.7,138.2,192.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:37:39,32.45768,-119.4614,1.0,142.6,194.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:38:50,32.45729,-119.46129,1.0,158.2,193.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:41:11,32.4566,-119.46102,1.2,186.8,192.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:40:01,32.45694,-119.46118,1.2,189.5,193.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:43:21,32.45587,-119.46074,1.5,125.1,190.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T07:16:29,32.48454,-119.4751,1.0,132.0,196.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:44:30,32.4555,-119.46061,1.4,150.7,189.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:47:51,32.45439,-119.46004,1.2,151.3,187.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:50:12,32.45367,-119.45968,1.5,156.1,188.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:51:21,32.45329,-119.45945,1.3,244.9,190.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:52:22,32.45295,-119.45925,1.4,159.5,191.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:54:41,32.45214,-119.45874,1.2,148.6,193.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:53:30,32.45255,-119.45898,1.1,225.6,192.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:55:49,32.45179,-119.45859,1.4,162.2,194.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:57:00,32.45145,-119.45838,1.2,243.3,195.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:58:10,32.45104,-119.45803,1.2,266.3,197.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:59:01,32.45039,-119.45766,1.0,172.9,201.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:00:10,32.45033,-119.45762,1.1,149.6,201.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:01:20,32.44993,-119.45744,2.0,137.4,202.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T07:27:50,32.48098,-119.47294,1.5,140.9,193.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:02:30,32.44958,-119.45727,1.1,244.9,203.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:04:40,32.44896,-119.45697,1.4,132.1,199.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:06:00,32.44886,-119.45697,1.4,185.1,199.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:07:10,32.44817,-119.45663,1.7,125.4,196.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:09:31,32.44747,-119.45633,1.2,160.3,196.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:11:50,32.44681,-119.45581,1.7,121.3,197.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:10:42,32.44718,-119.45607,0.9,161.4,197.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T07:35:51,32.47834,-119.4712,2.2,134.0,195.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:15:21,32.4459,-119.45538,0.9,231.3,197.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:14:11,32.44617,-119.45547,2.0,134.0,198.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:17:41,32.44521,-119.45504,0.9,237.3,197.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:16:29,32.44553,-119.45517,1.7,133.5,197.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:18:42,32.4448,-119.45477,0.9,147.6,196.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:19:51,32.44446,-119.45468,2.0,149.5,196.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T07:41:21,32.4765,-119.47004,1.5,138.5,195.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:22:28,32.44376,-119.45432,1.0,235.3,197.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:23:30,32.44335,-119.45414,1.0,208.5,197.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:24:39,32.44305,-119.45403,1.3,160.4,196.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T07:44:40,32.4754,-119.46952,1.6,147.5,193.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:27:01,32.44234,-119.4537,1.2,181.2,192.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:28:09,32.44192,-119.45359,1.5,137.9,190.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:29:19,32.4416,-119.45349,1.6,134.0,187.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:32:42,32.44055,-119.45315,1.0,234.0,179.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:33:50,32.44024,-119.45292,1.2,134.3,178.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:36:12,32.43949,-119.45252,1.2,178.5,176.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:37:21,32.43913,-119.45226,1.2,147.8,176.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:38:31,32.43879,-119.45208,1.2,151.9,175.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:44:11,32.43713,-119.45101,1.1,160.5,176.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:47:10,32.43629,-119.4504,1.2,145.3,178.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:48:20,32.43591,-119.45019,1.2,235.7,178.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:49:30,32.43559,-119.44989,1.1,136.5,180.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:51:48,32.43497,-119.44944,1.1,140.6,183.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:08:41,32.46726,-119.46525,1.2,229.0,200.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:10:00,32.46683,-119.46502,2.3,125.3,200.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:12:20,32.46598,-119.46472,1.4,260.9,199.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:55:01,32.43386,-119.4489,1.2,195.7,184.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:52:51,32.43452,-119.44917,1.2,118.7,184.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:58:30,32.4327,-119.44826,1.3,142.7,184.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:17:20,32.46428,-119.46406,1.7,162.6,196.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:57:21,32.43312,-119.44847,1.1,143.3,185.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:54:00,32.43419,-119.44904,1.6,139.2,184.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:59:41,32.43236,-119.44813,1.6,144.0,184.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:00:01,32.43231,-119.44813,1.2,187.5,183.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:02:21,32.4315,-119.44768,1.2,144.7,180.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:01:10,32.43188,-119.44788,1.1,168.2,182.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:06:50,32.43011,-119.44698,1.1,194.9,174.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:04:40,32.43084,-119.44743,1.3,153.3,176.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:08:01,32.42973,-119.44672,1.1,132.1,174.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:26:11,32.46133,-119.46286,1.3,125.0,196.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:09:11,32.42938,-119.44655,1.3,173.2,175.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:05:41,32.43049,-119.44719,1.4,128.4,175.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:29:41,32.4602,-119.46248,1.7,128.7,195.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:13:31,32.428,-119.44564,1.2,213.5,179.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:11:18,32.42882,-119.44616,1.3,148.7,176.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:10:12,32.42909,-119.44632,1.2,122.3,176.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:15:49,32.42725,-119.44524,1.1,178.9,179.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:14:40,32.42764,-119.44545,1.5,121.6,179.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:36:30,32.45808,-119.46159,1.1,200.4,193.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:17:01,32.42685,-119.44509,1.3,178.0,179.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:22:41,32.42499,-119.4443,1.2,183.1,167.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:19:20,32.42607,-119.4448,1.1,216.1,175.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:18:10,32.42643,-119.44489,1.3,193.9,177.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:42:19,32.45619,-119.46088,1.5,136.6,191.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:21:40,32.4253,-119.44439,1.2,182.8,169.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:26:01,32.42392,-119.44356,1.3,177.6,164.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:24:51,32.42428,-119.44388,1.2,135.6,164.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:29:31,32.42276,-119.4426,1.4,141.3,172.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:28:20,32.42321,-119.44291,1.2,115.5,169.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:27:12,32.42352,-119.44329,1.5,116.4,166.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:33:01,32.42154,-119.44187,1.5,127.2,174.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:34:12,32.42113,-119.44158,1.7,117.9,175.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:31:51,32.42192,-119.44201,1.3,123.6,174.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:35:19,32.42073,-119.44141,1.3,160.3,175.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:37:31,32.41994,-119.44108,1.3,168.9,173.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:39:41,32.41924,-119.44069,1.5,138.3,171.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T08:59:20,32.45065,-119.45775,1.8,124.6,200.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T01:57:00,32.55462,-118.62177,10.9,261.4,259.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:36:30,32.42034,-119.44121,1.2,159.1,174.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:42:10,32.41831,-119.44028,1.3,128.2,169.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:38:40,32.4196,-119.44085,1.4,120.0,171.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:44:21,32.41754,-119.43998,1.3,194.8,168.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:45:29,32.41712,-119.43974,1.3,166.2,167.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:41:00,32.41912,-119.44064,1.3,168.2,171.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:46:39,32.41666,-119.43951,1.6,112.8,167.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:51:01,32.41541,-119.43882,1.4,155.0,168.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:52:11,32.41461,-119.43824,1.4,137.1,169.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:08:20,32.44786,-119.45653,1.2,141.3,196.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:54:30,32.41371,-119.43766,1.7,144.8,172.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:49:01,32.41586,-119.439,1.4,180.6,167.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:53:12,32.41426,-119.43797,1.5,124.0,170.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:56:50,32.41293,-119.43709,1.5,195.4,176.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:55:41,32.41331,-119.43733,1.5,164.9,174.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:59:10,32.41201,-119.43662,1.4,129.1,179.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:01:20,32.41114,-119.43635,1.9,138.4,180.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:04:41,32.40987,-119.43606,1.3,208.7,178.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:02:21,32.41074,-119.43627,1.6,139.0,180.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:05:50,32.40947,-119.43593,1.3,153.8,177.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:08:00,32.40862,-119.43579,1.3,180.5,174.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:03:31,32.41028,-119.43619,1.7,197.4,180.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:09:19,32.40819,-119.4357,1.2,196.2,171.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:10:20,32.40781,-119.43564,1.3,218.4,170.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:11:21,32.4075,-119.43558,1.3,181.2,169.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:14:58,32.40631,-119.43514,1.2,194.1,169.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:16:00,32.40586,-119.43497,1.2,159.7,167.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:12:30,32.40709,-119.43543,1.3,193.9,169.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:31:32,32.44091,-119.45328,1.1,181.1,182.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:17:01,32.40548,-119.43488,1.2,155.8,165.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T02:00:01,32.55347,-118.63251,11.0,261.3,259.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:21:00,32.40443,-119.43457,1.2,195.0,162.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:22:01,32.40371,-119.43426,1.3,179.5,162.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:23:11,32.40331,-119.43408,1.3,131.2,162.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:27:41,32.40163,-119.43336,1.4,148.3,162.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:39:40,32.43848,-119.4519,1.2,195.4,175.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:40:41,32.43812,-119.45167,1.1,170.5,176.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:41:57,32.43782,-119.45146,1.1,212.7,176.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:28:48,32.4013,-119.43332,1.5,138.1,161.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:29:50,32.40086,-119.43318,1.4,179.5,161.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:32:12,32.40006,-119.43281,1.3,140.0,163.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:46:00,32.43689,-119.45085,1.2,130.0,176.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:36:50,32.39842,-119.43212,1.4,186.2,167.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:35:41,32.39883,-119.43227,1.4,180.4,167.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:34:29,32.39923,-119.43246,1.4,174.3,165.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:39:00,32.39759,-119.43193,1.4,187.5,168.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:50:41,32.43521,-119.44962,1.1,150.8,182.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:40:09,32.39714,-119.43176,1.4,186.1,169.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:42:26,32.39634,-119.43165,1.4,175.6,169.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T09:56:10,32.43349,-119.44869,1.2,175.5,184.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:43:40,32.39575,-119.43161,1.3,199.3,167.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:48:20,32.39408,-119.43146,1.2,197.8,165.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T10:03:31,32.43117,-119.44755,1.7,119.6,178.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:44:51,32.39534,-119.43161,1.3,157.0,167.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:53:11,32.39217,-119.43124,1.3,146.7,163.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:46:00,32.39497,-119.43152,1.3,170.4,166.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:56:22,32.3911,-119.43091,1.5,146.9,165.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T11:57:31,32.39065,-119.4308,1.4,171.8,165.0,LEICESTER,IMO9792266,V7XE6,80.0,0.0,333.0,60.0,13.7,80.0,A
